-0.00344144	0.361173
-0.00340794	0.361173
-0.00334375	0.361172
-0.00325387	0.361172
-0.00314451	0.361172
-0.00302206	0.361172
-0.00289235	0.361172
-0.00276018	0.361172
-0.00262918	0.361172
-0.00250194	0.361172
-0.00237372	0.361171
-0.00223156	0.361171
-0.00206682	0.361171
-0.00187673	0.361171
-0.00165895	0.361171
-0.00141209	0.361171
-0.00113632	0.361171
-0.000833976	0.361171
-0.000509945	0.361171
-0.000171644	0.36117
0.00344144	0.361173
0.00340794	0.361173
0.00334375	0.361172
0.00325387	0.361172
0.00314451	0.361172
0.00302206	0.361172
0.00289235	0.361172
0.00276018	0.361172
0.00262918	0.361172
0.00250194	0.361172
0.00237372	0.361171
0.00223156	0.361171
0.00206682	0.361171
0.00187673	0.361171
0.00165895	0.361171
0.00141209	0.361171
0.00113632	0.361171
0.000833976	0.361171
0.000509945	0.361171
0.000171644	0.36117
0.00344144	0.361173
0.00340794	0.361173
0.00334375	0.361172
0.00325387	0.361172
0.00314451	0.361172
0.00302206	0.361172
0.00289235	0.361172
0.00276018	0.361172
0.00262918	0.361172
0.00250194	0.361172
0.00237372	0.361171
0.00223156	0.361171
0.00206682	0.361171
0.00187673	0.361171
0.00165895	0.361171
0.00141209	0.361171
0.00113632	0.361171
0.000833976	0.361171
0.000509945	0.361171
0.000171644	0.36117
-0.00344144	0.361173
-0.00340794	0.361173
-0.00334375	0.361172
-0.00325387	0.361172
-0.00314451	0.361172
-0.00302206	0.361172
-0.00289235	0.361172
-0.00276018	0.361172
-0.00262918	0.361172
-0.00250194	0.361172
-0.00237372	0.361171
-0.00223156	0.361171
-0.00206682	0.361171
-0.00187673	0.361171
-0.00165895	0.361171
-0.00141209	0.361171
-0.00113632	0.361171
-0.000833976	0.361171
-0.000509945	0.361171
-0.000171644	0.36117
-0.00832928	0.361178
-0.0082482	0.361178
-0.00809285	0.361177
-0.00787532	0.361176
-0.00761062	0.361176
-0.00731428	0.361175
-0.00700033	0.361174
-0.00668041	0.361173
-0.00636338	0.361173
-0.00605543	0.361172
-0.0057451	0.361171
-0.00540103	0.361171
-0.00500231	0.36117
-0.00454222	0.361169
-0.00401514	0.361168
-0.00341767	0.361167
-0.00275023	0.361167
-0.00201846	0.361166
-0.00123421	0.361166
-0.000415428	0.361165
0.00832928	0.361178
0.0082482	0.361178
0.00809285	0.361177
0.00787532	0.361176
0.00761062	0.361176
0.00731428	0.361175
0.00700033	0.361174
0.00668041	0.361173
0.00636338	0.361173
0.00605543	0.361172
0.0057451	0.361171
0.00540103	0.361171
0.00500231	0.36117
0.00454222	0.361169
0.00401514	0.361168
0.00341767	0.361167
0.00275023	0.361167
0.00201846	0.361166
0.00123421	0.361166
0.000415428	0.361165
0.00832928	0.361178
0.0082482	0.361178
0.00809285	0.361177
0.00787532	0.361176
0.00761062	0.361176
0.00731428	0.361175
0.00700033	0.361174
0.00668041	0.361173
0.00636338	0.361173
0.00605543	0.361172
0.0057451	0.361171
0.00540103	0.361171
0.00500231	0.36117
0.00454222	0.361169
0.00401514	0.361168
0.00341767	0.361167
0.00275023	0.361167
0.00201846	0.361166
0.00123421	0.361166
0.000415428	0.361165
-0.00832928	0.361178
-0.0082482	0.361178
-0.00809285	0.361177
-0.00787532	0.361176
-0.00761062	0.361176
-0.00731428	0.361175
-0.00700033	0.361174
-0.00668041	0.361173
-0.00636338	0.361173
-0.00605543	0.361172
-0.0057451	0.361171
-0.00540103	0.361171
-0.00500231	0.36117
-0.00454222	0.361169
-0.00401514	0.361168
-0.00341767	0.361167
-0.00275023	0.361167
-0.00201846	0.361166
-0.00123421	0.361166
-0.000415428	0.361165
-0.0132171	0.361194
-0.0130885	0.361193
-0.0128419	0.361192
-0.0124968	0.361191
-0.0120767	0.361189
-0.0116065	0.361187
-0.0111083	0.361185
-0.0106007	0.361183
-0.0100976	0.361181
-0.00960891	0.361179
-0.00911647	0.361178
-0.00857048	0.361176
-0.00793778	0.361174
-0.00720773	0.361172
-0.00637133	0.36117
-0.00542325	0.361168
-0.00436414	0.361166
-0.00320295	0.361165
-0.00195848	0.361163
-0.000659212	0.361163
0.0132171	0.361194
0.0130885	0.361193
0.0128419	0.361192
0.0124968	0.361191
0.0120767	0.361189
0.0116065	0.361187
0.0111083	0.361185
0.0106007	0.361183
0.0100976	0.361181
0.00960891	0.361179
0.00911647	0.361178
0.00857048	0.361176
0.00793778	0.361174
0.00720773	0.361172
0.00637133	0.36117
0.00542325	0.361168
0.00436414	0.361166
0.00320295	0.361165
0.00195848	0.361163
0.000659212	0.361163
0.0132171	0.361194
0.0130885	0.361193
0.0128419	0.361192
0.0124968	0.361191
0.0120767	0.361189
0.0116065	0.361187
0.0111083	0.361185
0.0106007	0.361183
0.0100976	0.361181
0.00960891	0.361179
0.00911647	0.361178
0.00857048	0.361176
0.00793778	0.361174
0.00720773	0.361172
0.00637133	0.36117
0.00542325	0.361168
0.00436414	0.361166
0.00320295	0.361165
0.00195848	0.361163
0.000659212	0.361163
-0.0132171	0.361194
-0.0130885	0.361193
-0.0128419	0.361192
-0.0124968	0.361191
-0.0120767	0.361189
-0.0116065	0.361187
-0.0111083	0.361185
-0.0106007	0.361183
-0.0100976	0.361181
-0.00960891	0.361179
-0.00911647	0.361178
-0.00857048	0.361176
-0.00793778	0.361174
-0.00720773	0.361172
-0.00637133	0.36117
-0.00542325	0.361168
-0.00436414	0.361166
-0.00320295	0.361165
-0.00195848	0.361163
-0.000659212	0.361163
-0.018105	0.361219
-0.0179287	0.361218
-0.017591	0.361216
-0.0171182	0.361213
-0.0165429	0.36121
-0.0158987	0.361206
-0.0152163	0.361202
-0.0145209	0.361199
-0.0138318	0.361195
-0.0131624	0.361192
-0.0124878	0.361189
-0.0117399	0.361186
-0.0108733	0.361182
-0.00987324	0.361178
-0.00872753	0.361175
-0.00742884	0.361171
-0.00597805	0.361167
-0.00438744	0.361164
-0.00268275	0.361162
-0.000902996	0.361161
0.018105	0.361219
0.0179287	0.361218
0.017591	0.361216
0.0171182	0.361213
0.0165429	0.36121
0.0158987	0.361206
0.0152163	0.361202
0.0145209	0.361199
0.0138318	0.361195
0.0131624	0.361192
0.0124878	0.361189
0.0117399	0.361186
0.0108733	0.361182
0.00987324	0.361178
0.00872753	0.361175
0.00742884	0.361171
0.00597805	0.361167
0.00438744	0.361164
0.00268275	0.361162
0.000902996	0.361161
0.018105	0.361219
0.0179287	0.361218
0.017591	0.361216
0.0171182	0.361213
0.0165429	0.36121
0.0158987	0.361206
0.0152163	0.361202
0.0145209	0.361199
0.0138318	0.361195
0.0131624	0.361192
0.0124878	0.361189
0.0117399	0.361186
0.0108733	0.361182
0.00987324	0.361178
0.00872753	0.361175
0.00742884	0.361171
0.00597805	0.361167
0.00438744	0.361164
0.00268275	0.361162
0.000902996	0.361161
-0.018105	0.361219
-0.0179287	0.361218
-0.017591	0.361216
-0.0171182	0.361213
-0.0165429	0.36121
-0.0158987	0.361206
-0.0152163	0.361202
-0.0145209	0.361199
-0.0138318	0.361195
-0.0131624	0.361192
-0.0124878	0.361189
-0.0117399	0.361186
-0.0108733	0.361182
-0.00987324	0.361178
-0.00872753	0.361175
-0.00742884	0.361171
-0.00597805	0.361167
-0.00438744	0.361164
-0.00268275	0.361162
-0.000902996	0.361161
-0.0229928	0.361254
-0.022769	0.361252
-0.0223401	0.361249
-0.0217396	0.361244
-0.021009	0.361238
-0.0201909	0.361232
-0.0193242	0.361226
-0.0184412	0.36122
-0.017566	0.361215
-0.0167159	0.36121
-0.0158592	0.361205
-0.0149094	0.361199
-0.0138088	0.361194
-0.0125387	0.361188
-0.0110837	0.361182
-0.00943442	0.361176
-0.00759197	0.36117
-0.00557192	0.361165
-0.00340702	0.361162
-0.00114678	0.36116
0.0229928	0.361254
0.022769	0.361252
0.0223401	0.361249
0.0217396	0.361244
0.021009	0.361238
0.0201909	0.361232
0.0193242	0.361226
0.0184412	0.36122
0.017566	0.361215
0.0167159	0.36121
0.0158592	0.361205
0.0149094	0.361199
0.0138088	0.361194
0.0125387	0.361188
0.0110837	0.361182
0.00943442	0.361176
0.00759197	0.36117
0.00557192	0.361165
0.00340702	0.361162
0.00114678	0.36116
0.0229928	0.361254
0.022769	0.361252
0.0223401	0.361249
0.0217396	0.361244
0.021009	0.361238
0.0201909	0.361232
0.0193242	0.361226
0.0184412	0.36122
0.017566	0.361215
0.0167159	0.36121
0.0158592	0.361205
0.0149094	0.361199
0.0138088	0.361194
0.0125387	0.361188
0.0110837	0.361182
0.00943442	0.361176
0.00759197	0.36117
0.00557192	0.361165
0.00340702	0.361162
0.00114678	0.36116
-0.0229928	0.361254
-0.022769	0.361252
-0.0223401	0.361249
-0.0217396	0.361244
-0.021009	0.361238
-0.0201909	0.361232
-0.0193242	0.361226
-0.0184412	0.36122
-0.017566	0.361215
-0.0167159	0.36121
-0.0158592	0.361205
-0.0149094	0.361199
-0.0138088	0.361194
-0.0125387	0.361188
-0.0110837	0.361182
-0.00943442	0.361176
-0.00759197	0.36117
-0.00557192	0.361165
-0.00340702	0.361162
-0.00114678	0.36116
-0.0278806	0.361298
-0.0276093	0.361295
-0.0270892	0.36129
-0.0263611	0.361283
-0.0254751	0.361275
-0.0244831	0.361266
-0.0234322	0.361257
-0.0223614	0.361248
-0.0213002	0.36124
-0.0202694	0.361232
-0.0192306	0.361225
-0.0180789	0.361217
-0.0167443	0.361209
-0.0152042	0.3612
-0.0134399	0.361191
-0.01144	0.361182
-0.00920586	0.361174
-0.0067564	0.361167
-0.00413129	0.361162
-0.00139056	0.361159
0.0278806	0.361298
0.0276093	0.361295
0.0270892	0.36129
0.0263611	0.361283
0.0254751	0.361275
0.0244831	0.361266
0.0234322	0.361257
0.0223614	0.361248
0.0213002	0.36124
0.0202694	0.361232
0.0192306	0.361225
0.0180789	0.361217
0.0167443	0.361209
0.0152042	0.3612
0.0134399	0.361191
0.01144	0.361182
0.00920586	0.361174
0.0067564	0.361167
0.00413129	0.361162
0.00139056	0.361159
0.0278806	0.361298
0.0276093	0.361295
0.0270892	0.36129
0.0263611	0.361283
0.0254751	0.361275
0.0244831	0.361266
0.0234322	0.361257
0.0223614	0.361248
0.0213002	0.36124
0.0202694	0.361232
0.0192306	0.361225
0.0180789	0.361217
0.0167443	0.361209
0.0152042	0.3612
0.0134399	0.361191
0.01144	0.361182
0.00920586	0.361174
0.0067564	0.361167
0.00413129	0.361162
0.00139056	0.361159
-0.0278806	0.361298
-0.0276093	0.361295
-0.0270892	0.36129
-0.0263611	0.361283
-0.0254751	0.361275
-0.0244831	0.361266
-0.0234322	0.361257
-0.0223614	0.361248
-0.0213002	0.36124
-0.0202694	0.361232
-0.0192306	0.361225
-0.0180789	0.361217
-0.0167443	0.361209
-0.0152042	0.3612
-0.0134399	0.361191
-0.01144	0.361182
-0.00920586	0.361174
-0.0067564	0.361167
-0.00413129	0.361162
-0.00139056	0.361159
-0.0327685	0.36135
-0.0324495	0.361346
-0.0318383	0.361339
-0.0309825	0.36133
-0.0299412	0.361318
-0.0287753	0.361306
-0.0275402	0.361294
-0.0262816	0.361281
-0.0250344	0.36127
-0.0238229	0.361259
-0.022602	0.361249
-0.0212484	0.361239
-0.0196797	0.361227
-0.0178697	0.361215
-0.0157961	0.361203
-0.0134456	0.36119
-0.0108198	0.361179
-0.00794089	0.361169
-0.00485555	0.361162
-0.00163435	0.361159
0.0327685	0.36135
0.0324495	0.361346
0.0318383	0.361339
0.0309825	0.36133
0.0299412	0.361318
0.0287753	0.361306
0.0275402	0.361294
0.0262816	0.361281
0.0250344	0.36127
0.0238229	0.361259
0.022602	0.361249
0.0212484	0.361239
0.0196797	0.361227
0.0178697	0.361215
0.0157961	0.361203
0.0134456	0.36119
0.0108198	0.361179
0.00794089	0.361169
0.00485555	0.361162
0.00163435	0.361159
0.0327685	0.36135
0.0324495	0.361346
0.0318383	0.361339
0.0309825	0.36133
0.0299412	0.361318
0.0287753	0.361306
0.0275402	0.361294
0.0262816	0.361281
0.0250344	0.36127
0.0238229	0.361259
0.022602	0.361249
0.0212484	0.361239
0.0196797	0.361227
0.0178697	0.361215
0.0157961	0.361203
0.0134456	0.36119
0.0108198	0.361179
0.00794089	0.361169
0.00485555	0.361162
0.00163435	0.361159
-0.0327685	0.36135
-0.0324495	0.361346
-0.0318383	0.361339
-0.0309825	0.36133
-0.0299412	0.361318
-0.0287753	0.361306
-0.0275402	0.361294
-0.0262816	0.361281
-0.0250344	0.36127
-0.0238229	0.361259
-0.022602	0.361249
-0.0212484	0.361239
-0.0196797	0.361227
-0.0178697	0.361215
-0.0157961	0.361203
-0.0134456	0.36119
-0.0108198	0.361179
-0.00794089	0.361169
-0.00485555	0.361162
-0.00163435	0.361159
-0.0376563	0.361411
-0.0372898	0.361406
-0.0365874	0.361397
-0.035604	0.361384
-0.0344073	0.361369
-0.0330675	0.361353
-0.0316482	0.361336
-0.0302019	0.36132
-0.0287686	0.361305
-0.0273763	0.361291
-0.0259734	0.361278
-0.0244178	0.361264
-0.0226152	0.361249
-0.0205352	0.361233
-0.0181523	0.361216
-0.0154512	0.3612
-0.0124337	0.361185
-0.00912537	0.361172
-0.00557982	0.361163
-0.00187813	0.361158
0.0376563	0.361411
0.0372898	0.361406
0.0365874	0.361397
0.035604	0.361384
0.0344073	0.361369
0.0330675	0.361353
0.0316482	0.361336
0.0302019	0.36132
0.0287686	0.361305
0.0273763	0.361291
0.0259734	0.361278
0.0244178	0.361264
0.0226152	0.361249
0.0205352	0.361233
0.0181523	0.361216
0.0154512	0.3612
0.0124337	0.361185
0.00912537	0.361172
0.00557982	0.361163
0.00187813	0.361158
0.0376563	0.361411
0.0372898	0.361406
0.0365874	0.361397
0.035604	0.361384
0.0344073	0.361369
0.0330675	0.361353
0.0316482	0.361336
0.0302019	0.36132
0.0287686	0.361305
0.0273763	0.361291
0.0259734	0.361278
0.0244178	0.361264
0.0226152	0.361249
0.0205352	0.361233
0.0181523	0.361216
0.0154512	0.3612
0.0124337	0.361185
0.00912537	0.361172
0.00557982	0.361163
0.00187813	0.361158
-0.0376563	0.361411
-0.0372898	0.361406
-0.0365874	0.361397
-0.035604	0.361384
-0.0344073	0.361369
-0.0330675	0.361353
-0.0316482	0.361336
-0.0302019	0.36132
-0.0287686	0.361305
-0.0273763	0.361291
-0.0259734	0.361278
-0.0244178	0.361264
-0.0226152	0.361249
-0.0205352	0.361233
-0.0181523	0.361216
-0.0154512	0.3612
-0.0124337	0.361185
-0.00912537	0.361172
-0.00557982	0.361163
-0.00187813	0.361158
-0.0425442	0.361481
-0.04213	0.361474
-0.0413365	0.361463
-0.0402254	0.361446
-0.0388734	0.361427
-0.0373597	0.361407
-0.0357562	0.361386
-0.0341222	0.361365
-0.0325028	0.361346
-0.0309298	0.361328
-0.0293447	0.361311
-0.0275873	0.361293
-0.0255507	0.361274
-0.0232007	0.361253
-0.0205085	0.361232
-0.0174567	0.361212
-0.0140476	0.361192
-0.0103098	0.361176
-0.00630408	0.361164
-0.00212192	0.361158
0.0425442	0.361481
0.04213	0.361474
0.0413365	0.361463
0.0402254	0.361446
0.0388734	0.361427
0.0373597	0.361407
0.0357562	0.361386
0.0341222	0.361365
0.0325028	0.361346
0.0309298	0.361328
0.0293447	0.361311
0.0275873	0.361293
0.0255507	0.361274
0.0232007	0.361253
0.0205085	0.361232
0.0174567	0.361212
0.0140476	0.361192
0.0103098	0.361176
0.00630408	0.361164
0.00212192	0.361158
0.0425442	0.361481
0.04213	0.361474
0.0413365	0.361463
0.0402254	0.361446
0.0388734	0.361427
0.0373597	0.361407
0.0357562	0.361386
0.0341222	0.361365
0.0325028	0.361346
0.0309298	0.361328
0.0293447	0.361311
0.0275873	0.361293
0.0255507	0.361274
0.0232007	0.361253
0.0205085	0.361232
0.0174567	0.361212
0.0140476	0.361192
0.0103098	0.361176
0.00630408	0.361164
0.00212192	0.361158
-0.0425442	0.361481
-0.04213	0.361474
-0.0413365	0.361463
-0.0402254	0.361446
-0.0388734	0.361427
-0.0373597	0.361407
-0.0357562	0.361386
-0.0341222	0.361365
-0.0325028	0.361346
-0.0309298	0.361328
-0.0293447	0.361311
-0.0275873	0.361293
-0.0255507	0.361274
-0.0232007	0.361253
-0.0205085	0.361232
-0.0174567	0.361212
-0.0140476	0.361192
-0.0103098	0.361176
-0.00630408	0.361164
-0.00212192	0.361158
-0.047494	0.36156
-0.0472751	0.361557
-0.0468555	0.36155
-0.0462681	0.36154
-0.0455532	0.361528
-0.0447529	0.361515
-0.0439051	0.361501
-0.0430411	0.361488
-0.0421849	0.361475
-0.0413533	0.361463
-0.0392652	0.361433
-0.035836	0.361386
-0.0322592	0.361343
-0.0285167	0.361302
-0.0245933	0.361265
-0.0204798	0.361232
-0.0161773	0.361204
-0.011701	0.361181
-0.0070831	0.361166
-0.0023719	0.361158
0.047494	0.36156
0.0472751	0.361557
0.0468555	0.36155
0.0462681	0.36154
0.0455532	0.361528
0.0447529	0.361515
0.0439051	0.361501
0.0430411	0.361488
0.0421849	0.361475
0.0413533	0.361463
0.0392652	0.361433
0.035836	0.361386
0.0322592	0.361343
0.0285167	0.361302
0.0245933	0.361265
0.0204798	0.361232
0.0161773	0.361204
0.011701	0.361181
0.0070831	0.361166
0.0023719	0.361158
0.047494	0.36156
0.0472751	0.361557
0.0468555	0.36155
0.0462681	0.36154
0.0455532	0.361528
0.0447529	0.361515
0.0439051	0.361501
0.0430411	0.361488
0.0421849	0.361475
0.0413533	0.361463
0.0392652	0.361433
0.035836	0.361386
0.0322592	0.361343
0.0285167	0.361302
0.0245933	0.361265
0.0204798	0.361232
0.0161773	0.361204
0.011701	0.361181
0.0070831	0.361166
0.0023719	0.361158
-0.047494	0.36156
-0.0472751	0.361557
-0.0468555	0.36155
-0.0462681	0.36154
-0.0455532	0.361528
-0.0447529	0.361515
-0.0439051	0.361501
-0.0430411	0.361488
-0.0421849	0.361475
-0.0413533	0.361463
-0.0392652	0.361433
-0.035836	0.361386
-0.0322592	0.361343
-0.0285167	0.361302
-0.0245933	0.361265
-0.0204798	0.361232
-0.0161773	0.361204
-0.011701	0.361181
-0.0070831	0.361166
-0.0023719	0.361158
-0.0699748	0.362035
-0.0699748	0.362035
-0.0699748	0.362035
-0.0699748	0.362035
-0.0699748	0.362035
-0.0699748	0.362035
-0.0699748	0.362035
-0.0699748	0.362035
-0.0699748	0.362035
-0.0699748	0.362035
0.0699748	0.362035
0.0699748	0.362035
0.0699748	0.362035
0.0699748	0.362035
0.0699748	0.362035
0.0699748	0.362035
0.0699748	0.362035
0.0699748	0.362035
0.0699748	0.362035
0.0699748	0.362035
0.0699748	0.362035
0.0699748	0.362035
0.0699748	0.362035
0.0699748	0.362035
0.0699748	0.362035
0.0699748	0.362035
0.0699748	0.362035
0.0699748	0.362035
0.0699748	0.362035
0.0699748	0.362035
-0.0699748	0.362035
-0.0699748	0.362035
-0.0699748	0.362035
-0.0699748	0.362035
-0.0699748	0.362035
-0.0699748	0.362035
-0.0699748	0.362035
-0.0699748	0.362035
-0.0699748	0.362035
-0.0699748	0.362035
-0.109924	0.363343
-0.109924	0.363343
-0.109924	0.363343
-0.109924	0.363343
-0.109924	0.363343
-0.109924	0.363343
-0.109924	0.363343
-0.109924	0.363343
-0.109924	0.363343
-0.109924	0.363343
0.109924	0.363343
0.109924	0.363343
0.109924	0.363343
0.109924	0.363343
0.109924	0.363343
0.109924	0.363343
0.109924	0.363343
0.109924	0.363343
0.109924	0.363343
0.109924	0.363343
0.109924	0.363343
0.109924	0.363343
0.109924	0.363343
0.109924	0.363343
0.109924	0.363343
0.109924	0.363343
0.109924	0.363343
0.109924	0.363343
0.109924	0.363343
0.109924	0.363343
-0.109924	0.363343
-0.109924	0.363343
-0.109924	0.363343
-0.109924	0.363343
-0.109924	0.363343
-0.109924	0.363343
-0.109924	0.363343
-0.109924	0.363343
-0.109924	0.363343
-0.109924	0.363343
-0.149874	0.365259
-0.149874	0.365259
-0.149874	0.365259
-0.149874	0.365259
-0.149874	0.365259
-0.149874	0.365259
-0.149874	0.365259
-0.149874	0.365259
-0.149874	0.365259
-0.149874	0.365259
0.149874	0.365259
0.149874	0.365259
0.149874	0.365259
0.149874	0.365259
0.149874	0.365259
0.149874	0.365259
0.149874	0.365259
0.149874	0.365259
0.149874	0.365259
0.149874	0.365259
0.149874	0.365259
0.149874	0.365259
0.149874	0.365259
0.149874	0.365259
0.149874	0.365259
0.149874	0.365259
0.149874	0.365259
0.149874	0.365259
0.149874	0.365259
0.149874	0.365259
-0.149874	0.365259
-0.149874	0.365259
