-0.00807385	0.0323714	0.0640633
-0.00493685	0.0329929	0.0671459
-0.00166171	0.0333171	0.0688125
-0.0528685	-0.00263685	0.0745233
-0.0523539	-0.00783392	0.0718241
-0.0513678	-0.0128118	0.0667698
-0.049987	-0.0174566	0.0600199
-0.0483069	-0.021693	0.0523936
-0.0464258	-0.0254853	0.0447738
-0.0444331	-0.0288309	0.0379617
-0.0424026	-0.0317512	0.0325769
-0.0403903	-0.0342819	0.0290479
-0.0384356	-0.0364659	0.0275646
-0.0364659	-0.0384356	0.0281121
-0.0342819	-0.0403903	0.0307446
-0.0317512	-0.0424026	0.035519
-0.0288309	-0.0444331	0.0422317
-0.0254853	-0.0464258	0.0504328
-0.021693	-0.0483069	0.0594293
-0.0174566	-0.049987	0.0683517
-0.0128118	-0.0513678	0.0762188
-0.00783392	-0.0523539	0.0821039
-0.00263685	-0.0528685	0.0852491
0.0528685	-0.00263685	0.0744118
0.0523539	-0.00783392	0.071719
0.0513678	-0.0128118	0.0666715
0.049987	-0.0174566	0.0599285
0.0483069	-0.021693	0.0523091
0.0464258	-0.0254853	0.0447017
0.0444331	-0.0288309	0.0378905
0.0424026	-0.0317512	0.0325173
0.0403903	-0.0342819	0.028994
0.0384356	-0.0364659	0.0275162
0.0364659	-0.0384356	0.0280691
0.0342819	-0.0403903	0.0307013
0.0317512	-0.0424026	0.0354808
0.0288309	-0.0444331	0.0421985
0.0254853	-0.0464258	0.0504047
0.021693	-0.0483069	0.0594065
0.0174566	-0.049987	0.0683342
0.0128118	-0.0513678	0.076207
0.00783392	-0.0523539	0.082092
0.00263685	-0.0528685	0.0852431
0.0528685	0.00263685	0.0744001
0.0523539	0.00783392	0.071684
0.0513678	0.0128118	0.0666194
0.049987	0.0174566	0.0598542
0.0483069	0.021693	0.0522247
0.0464258	0.0254853	0.0445962
0.0444331	0.0288309	0.0377699
0.0424026	0.0317512	0.0323817
0.0403903	0.0342819	0.0288432
0.0384356	0.0364659	0.0273551
0.0364659	0.0384356	0.0278971
0.0342819	0.0403903	0.0305176
0.0317512	0.0424026	0.035279
0.0288309	0.0444331	0.041983
0.0254853	0.0464258	0.0501689
0.021693	0.0483069	0.0591495
0.0174566	0.049987	0.0680554
0.0128118	0.0513678	0.0759123
0.00783392	0.0523539	0.0817821
0.00263685	0.0528685	0.0849194
-0.0528685	0.00263685	0.0745174
-0.0523539	0.00783392	0.0717949
-0.0513678	0.0128118	0.0667236
-0.049987	0.0174566	0.0599456
-0.0483069	0.021693	0.0523035
-0.0464258	0.0254853	0.0446628
-0.0444331	0.0288309	0.0378247
-0.0424026	0.0317512	0.0324197
-0.0403903	0.0342819	0.0288755
-0.0384356	0.0364659	0.0273766
-0.0364659	0.0384356	0.0279078
-0.0342819	0.0403903	0.0305176
-0.0317512	0.0424026	0.0352735
-0.0288309	0.0444331	0.0419664
-0.0254853	0.0464258	0.0501465
-0.021693	0.0483069	0.0591323
-0.0174566	0.049987	0.068038
-0.0128118	0.0513678	0.0758946
-0.00783392	0.0523539	0.0817702
-0.00263685	0.0528685	0.0849134
-0.0724199	-0.00361199	0.081844
-0.071715	-0.010731	0.0783529
-0.0703642	-0.0175497	0.0717463
-0.0684728	-0.0239122	0.0627433
-0.0661714	-0.0297153	0.0523136
-0.0635947	-0.03491	0.0415855
-0.0608651	-0.0394928	0.0316624
-0.0580836	-0.0434931	0.0235547
-0.0553271	-0.0469598	0.0180609
-0.0526496	-0.0499514	0.0156847
-0.0499514	-0.0526496	0.0166409
-0.0469598	-0.0553271	0.0210165
-0.0434931	-0.0580836	0.0286919
-0.0394928	-0.0608651	0.0391339
-0.03491	-0.0635947	0.0514965
-0.0297153	-0.0661714	0.0646771
-0.0239122	-0.0684728	0.0774062
-0.0175497	-0.0703642	0.0884011
-0.010731	-0.071715	0.096479
-0.00361199	-0.0724199	0.100755
0.0724199	-0.00361199	0.0816301
0.071715	-0.010731	0.0781581
0.0703642	-0.0175497	0.0715714
0.0684728	-0.0239122	0.0625884
0.0661714	-0.0297153	0.0521899
0.0635947	-0.03491	0.0414698
0.0608651	-0.0394928	0.0315651
0.0580836	-0.0434931	0.0234695
0.0553271	-0.0469598	0.0179872
0.0526496	-0.0499514	0.0156165
0.0499514	-0.0526496	0.0165831
0.0469598	-0.0553271	0.0209635
0.0434931	-0.0580836	0.0286488
0.0394928	-0.0608651	0.0390955
0.03491	-0.0635947	0.0514627
0.0297153	-0.0661714	0.0646483
0.0239122	-0.0684728	0.0773885
0.0175497	-0.0703642	0.088383
0.010731	-0.071715	0.0964668
0.00361199	-0.0724199	0.100755
0.0724199	0.00361199	0.0816182
0.071715	0.010731	0.0781168
0.0703642	0.0175497	0.0715072
0.0684728	0.0239122	0.0625081
0.0661714	0.0297153	0.052083
0.0635947	0.03491	0.0413431
0.0608651	0.0394928	0.0314191
0.0580836	0.0434931	0.0233045
0.0553271	0.0469598	0.0178028
0.0526496	0.0499514	0.0154172
0.0499514	0.0526496	0.0163624
0.0469598	0.0553271	0.020725
0.0434931	0.0580836	0.0283852
0.0394928	0.0608651	0.0388099
0.03491	0.0635947	0.0511422
0.0297153	0.0661714	0.0642965
0.0239122	0.0684728	0.0769987
0.0175497	0.0703642	0.0879611
0.010731	0.071715	0.096014
0.00361199	0.0724199	0.100268
-0.0724199	0.00361199	0.081844
-0.071715	0.010731	0.078347
-0.0703642	0.0175497	0.0717288
-0.0684728	0.0239122	0.0627031
-0.0661714	0.0297153	0.0522518
-0.0635947	0.03491	0.0414808
-0.0608651	0.0394928	0.0315218
-0.0580836	0.0434931	0.023379
-0.0553271	0.0469598	0.0178449
-0.0526496	0.0499514	0.0154382
-0.0499514	0.0526496	0.0163572
-0.0469598	0.0553271	0.0207038
-0.0434931	0.0580836	0.0283422
-0.0394928	0.0608651	0.0387441
-0.03491	0.0635947	0.0510691
-0.0297153	0.0661714	0.0642158
-0.0239122	0.0684728	0.076916
-0.0175497	0.0703642	0.0878948
-0.010731	0.071715	0.0959651
-0.00361199	0.0724199	0.100249
-0.0919712	-0.00458712	0.0866761
-0.091076	-0.0136281	0.0828282
-0.0893606	-0.0222877	0.0754737
-0.0869586	-0.0303679	0.0652637
-0.0840359	-0.0377376	0.0531265
-0.0807636	-0.0443347	0.0402469
-0.0772971	-0.0501548	0.0279357
-0.0737647	-0.055235	0.01753
-0.070264	-0.0596377	0.0102212
-0.0668635	-0.0634369	0.00696236
-0.0634369	-0.0668635	0.00836136
-0.0596377	-0.070264	0.0145598
-0.055235	-0.0737647	0.0250794
-0.0501548	-0.0772971	0.0389396
-0.0443347	-0.0807636	0.0548695
-0.0377376	-0.0840359	0.0714089
-0.0303679	-0.0869586	0.0870071
-0.0222877	-0.0893606	0.100207
-0.0136281	-0.091076	0.109768
-0.00458712	-0.0919712	0.114784
0.0919712	-0.00458712	0.0862931
0.091076	-0.0136281	0.0825013
0.0893606	-0.0222877	0.075204
0.0869586	-0.0303679	0.065045
0.0840359	-0.0377376	0.0529464
0.0807636	-0.0443347	0.0400987
0.0772971	-0.0501548	0.0278123
0.0737647	-0.055235	0.0174249
0.070264	-0.0596377	0.0101383
0.0668635	-0.0634369	0.0068851
0.0634369	-0.0668635	0.00829937
0.0596377	-0.070264	0.0145023
0.055235	-0.0737647	0.025026
0.0501548	-0.0772971	0.0388957
0.0443347	-0.0807636	0.0548356
0.0377376	-0.0840359	0.0713797
0.0303679	-0.0869586	0.086983
0.0222877	-0.0893606	0.100195
0.0136281	-0.091076	0.109756
0.00458712	-0.0919712	0.114778
0.0919712	0.00458712	0.0862811
0.091076	0.0136281	0.0824597
0.0893606	0.0222877	0.0751395
0.0869586	0.0303679	0.064953
0.0840359	0.0377376	0.0528283
0.0807636	0.0443347	0.039956
0.0772971	0.0501548	0.0276515
0.0737647	0.055235	0.0172409
0.070264	0.0596377	0.00992585
0.0668635	0.0634369	0.00665856
0.0634369	0.0668635	0.00804632
0.0596377	0.070264	0.0142252
0.055235	0.0737647	0.0247163
0.0501548	0.0772971	0.0385446
0.0443347	0.0807636	0.0544396
0.0377376	0.0840359	0.0709361
0.0303679	0.0869586	0.0864842
0.0222877	0.0893606	0.0996283
0.0136281	0.091076	0.109135
0.00458712	0.0919712	0.114101
-0.0919712	0.00458712	0.086712
-0.091076	0.0136281	0.0829114
-0.0893606	0.0222877	0.0755793
-0.0869586	0.0303679	0.0653558
-0.0840359	0.0377376	0.0531771
-0.0807636	0.0443347	0.0402359
-0.0772971	0.0501548	0.0278552
-0.0737647	0.055235	0.0173776
-0.070264	0.0596377	0.00999838
-0.0668635	0.0634369	0.006674
-0.0634369	0.0668635	0.00801535
-0.0596377	0.070264	0.014152
-0.055235	0.0737647	0.0245989
-0.0501548	0.0772971	0.038391
-0.0443347	0.0807636	0.054253
-0.0377376	0.0840359	0.0707319
-0.0303679	0.0869586	0.086286
-0.0222877	0.0893606	0.0994683
-0.0136281	0.091076	0.109023
-0.00458712	0.0919712	0.114064
-0.111522	-0.00556225	0.0889587
-0.110437	-0.0165251	0.085161
-0.108357	-0.0270256	0.0778622
-0.105444	-0.0368235	0.067489
-0.1019	-0.04576	0.0547683
-0.0979324	-0.0537595	0.0407799
-0.093729	-0.0608169	0.0269163
-0.0894457	-0.066977	0.0147473
-0.0852007	-0.0723155	0.00586465
-0.0810773	-0.0769223	0.00173517
-0.0769223	-0.0810773	0.00355709
-0.0723155	-0.0852007	0.0115061
-0.066977	-0.0894457	0.0245845
-0.0608169	-0.093729	0.0413165
-0.0537595	-0.0979324	0.0600162
-0.04576	-0.1019	0.0789315
-0.0368235	-0.105444	0.0963825
-0.0270256	-0.108357	0.11088
-0.0165251	-0.110437	0.121231
-0.00556225	-0.111522	0.126619
0.111522	-0.00556225	0.0883171
0.110437	-0.0165251	0.0846488
0.108357	-0.0270256	0.0774684
0.105444	-0.0368235	0.0671834
0.1019	-0.04576	0.0545373
0.0979324	-0.0537595	0.0406043
0.093729	-0.0608169	0.0267773
0.0894457	-0.066977	0.0146324
0.0852007	-0.0723155	0.00576714
0.0810773	-0.0769223	0.00165371
0.0769223	-0.0810773	0.00348552
0.0723155	-0.0852007	0.011449
0.066977	-0.0894457	0.0245365
0.0608169	-0.093729	0.041278
0.0537595	-0.0979324	0.0599819
0.04576	-0.1019	0.0789019
0.0368235	-0.105444	0.0963581
0.0270256	-0.108357	0.110861
0.0165251	-0.110437	0.121225
0.00556225	-0.111522	0.126612
0.111522	0.00556225	0.0882991
0.110437	0.0165251	0.0846071
0.108357	0.0270256	0.0773979
0.105444	0.0368235	0.0670911
0.1019	0.04576	0.0544135
0.0979324	0.0537595	0.0404562
0.093729	0.0608169	0.0266064
0.0894457	0.066977	0.0144341
0.0852007	0.0723155	0.00554654
0.0810773	0.0769223	0.0014043
0.0769223	0.0810773	0.00320958
0.0723155	0.0852007	0.0111374
0.066977	0.0894457	0.0241847
0.0608169	0.093729	0.0408759
0.0537595	0.0979324	0.0595195
0.04576	0.1019	0.0783693
0.0368235	0.105444	0.0957469
0.0270256	0.108357	0.110158
0.0165251	0.110437	0.120419
0.00556225	0.111522	0.125715
-0.111522	0.00556225	0.0890667
-0.110437	0.0165251	0.085459
-0.108357	0.0270256	0.0782622
-0.105444	0.0368235	0.0678988
-0.1019	0.04576	0.0551121
-0.0979324	0.0537595	0.0410105
-0.093729	0.0608169	0.0270125
-0.0894457	0.066977	0.0147003
-0.0852007	0.0723155	0.00568505
-0.0810773	0.0769223	0.00143483
-0.0769223	0.0810773	0.00314827
-0.0723155	0.0852007	0.0109869
-0.066977	0.0894457	0.023945
-0.0608169	0.093729	0.0405567
-0.0537595	0.0979324	0.0591486
-0.04576	0.1019	0.0779732
-0.0368235	0.105444	0.0953622
-0.0270256	0.108357	0.109832
-0.0165251	0.110437	0.120202
-0.00556225	0.111522	0.125638
-0.131074	-0.00653739	0.0872164
-0.129798	-0.0194222	0.0839216
-0.127353	-0.0317636	0.0775905
-0.12393	-0.0432792	0.068255
-0.119765	-0.0537823	0.0562586
-0.115101	-0.0631843	0.0423991
-0.110161	-0.0714789	0.0279926
-0.105127	-0.0787189	0.0147449
-0.100137	-0.0849934	0.0046301
-0.0952913	-0.0904079	-0.000326966
-0.0904079	-0.0952913	0.00182986
-0.0849934	-0.100137	0.011332
-0.0787189	-0.105127	0.0265077
-0.0714789	-0.110161	0.0453624
-0.0631843	-0.115101	0.0658754
-0.0537823	-0.119765	0.0861278
-0.0432792	-0.12393	0.104435
-0.0317636	-0.127353	0.119389
-0.0194222	-0.129798	0.129938
-0.00653739	-0.131074	0.135384
0.131074	-0.00653739	0.0861972
0.129798	-0.0194222	0.0831748
0.127353	-0.0317636	0.0770572
0.12393	-0.0432792	0.0678804
0.119765	-0.0537823	0.055988
0.115101	-0.0631843	0.0422013
0.110161	-0.0714789	0.0278429
0.105127	-0.0787189	0.0146302
0.100137	-0.0849934	0.00453297
0.0952913	-0.0904079	-0.000407994
0.0904079	-0.0952913	0.00176371
0.0849934	-0.100137	0.0112749
0.0787189	-0.105127	0.026465
0.0714789	-0.110161	0.0453235
0.0631843	-0.115101	0.0658407
0.0537823	-0.119765	0.0861038
0.0432792	-0.12393	0.104416
0.0317636	-0.127353	0.119376
0.0194222	-0.129798	0.129931
0.00653739	-0.131074	0.135378
0.131074	0.00653739	0.0861852
0.129798	0.0194222	0.0831393
0.127353	0.0317636	0.0769927
0.12393	0.0432792	0.0677882
0.119765	0.0537823	0.055864
0.115101	0.0631843	0.042053
0.110161	0.0714789	0.0276665
0.105127	0.0787189	0.014427
0.100137	0.0849934	0.004303
0.0952913	0.0904079	-0.000666183
0.0904079	0.0952913	0.00147376
0.0849934	0.100137	0.0109482
0.0787189	0.105127	0.0260854
0.0714789	0.110161	0.0448853
0.0631843	0.115101	0.0653273
0.0537823	0.119765	0.0854984
0.0432792	0.12393	0.103697
0.0317636	0.127353	0.118535
0.0194222	0.129798	0.128944
0.00653739	0.131074	0.13425
-0.131074	0.00653739	0.0874909
-0.129798	0.0194222	0.0846753
-0.127353	0.0317636	0.0786176
-0.12393	0.0432792	0.0693284
-0.119765	0.0537823	0.0571955
-0.115101	0.0631843	0.043114
-0.110161	0.0714789	0.0284366
-0.105127	0.0787189	0.0149274
-0.100137	0.0849934	0.00456875
-0.0952913	0.0904079	-0.000595321
-0.0904079	0.0952913	0.00137207
-0.0849934	0.100137	0.0106839
-0.0787189	0.105127	0.0256635
-0.0714789	0.110161	0.0443367
-0.0631843	0.115101	0.0646761
-0.0537823	0.119765	0.084804
-0.0432792	0.12393	0.103028
-0.0317636	0.127353	0.117968
-0.0194222	0.129798	0.128568
-0.00653739	0.131074	0.134119
-0.150625	-0.00751253	0.077171
-0.149159	-0.0223193	0.0749707
-0.14635	-0.0365016	0.0708118
-0.142416	-0.0497348	0.0641021
-0.137629	-0.0618046	0.0545478
-0.13227	-0.072609	0.0424733
-0.126593	-0.0821408	0.0289415
-0.120808	-0.0904608	0.0156907
-0.115074	-0.0976713	0.00497118
-0.109505	-0.103893	-0.000607319
-0.103893	-0.109505	0.00181234
-0.0976713	-0.115074	0.0125447
-0.0904608	-0.120808	0.029192
-0.0821408	-0.126593	0.0493098
-0.072609	-0.13227	0.0706835
-0.0618046	-0.137629	0.0913697
-0.0497348	-0.142416	0.109767
-0.0365016	-0.14635	0.124605
-0.0223193	-0.149159	0.134974
-0.00751253	-0.150625	0.140296
0.150625	-0.00751253	0.0756898
0.149159	-0.0223193	0.0739885
0.14635	-0.0365016	0.0701711
0.142416	-0.0497348	0.06368
0.137629	-0.0618046	0.0542563
0.13227	-0.072609	0.0422705
0.126593	-0.0821408	0.0287972
0.120808	-0.0904608	0.0155813
0.115074	-0.0976713	0.00488436
0.109505	-0.103893	-0.000678075
0.103893	-0.109505	0.00175136
0.0976713	-0.115074	0.012498
0.0904608	-0.120808	0.0291491
0.0821408	-0.126593	0.0492762
0.072609	-0.13227	0.0706544
0.0618046	-0.137629	0.0913455
0.0497348	-0.142416	0.109748
0.0365016	-0.14635	0.124592
0.0223193	-0.149159	0.134967
0.00751253	-0.150625	0.140289
0.150625	0.00751253	0.0756781
0.149159	0.0223193	0.0739537
0.14635	0.0365016	0.0701077
0.142416	0.0497348	0.0635888
0.137629	0.0618046	0.0541442
0.13227	0.072609	0.0421279
0.126593	0.0821408	0.0286262
0.120808	0.0904608	0.015378
0.115074	0.0976713	0.0046546
0.109505	0.103893	-0.000940796
0.103893	0.109505	0.00145673
0.0976713	0.115074	0.0121605
0.0904608	0.120808	0.0287625
0.0821408	0.126593	0.0488184
0.072609	0.13227	0.0701075
0.0618046	0.137629	0.0906983
0.0497348	0.142416	0.108966
0.0365016	0.14635	0.123647
0.0223193	0.149159	0.133828
0.00751253	0.150625	0.138934
-0.150625	0.00751253	0.0777787
-0.149159	0.0223193	0.0765904
-0.14635	0.0365016	0.0729875
-0.142416	0.0497348	0.066355
-0.137629	0.0618046	0.0565254
-0.13227	0.072609	0.0440002
-0.126593	0.0821408	0.0299798
-0.120808	0.0904608	0.0162593
-0.115074	0.0976713	0.00512444
-0.109505	0.103893	-0.000804401
-0.103893	0.109505	0.0013044
-0.0976713	0.115074	0.0117402
-0.0904608	0.120808	0.0280922
-0.0821408	0.126593	0.0479428
-0.072609	0.13227	0.0690793
-0.0618046	0.137629	0.0895932
-0.0497348	0.142416	0.107904
-0.0365016	0.14635	0.122748
-0.0223193	0.149159	0.133226
-0.00751253	0.150625	0.138723
-0.170177	-0.00848767	0.0492992
-0.16852	-0.0252164	0.0489024
-0.165346	-0.0412395	0.0484246
-0.160902	-0.0561904	0.0463936
-0.155494	-0.0698269	0.0415766
-0.149439	-0.0820338	0.0336134
-0.143025	-0.0928029	0.0231525
-0.136489	-0.102203	0.0117829
-0.130011	-0.110349	0.00189608
-0.123719	-0.117379	-0.00347752
-0.117379	-0.123719	-0.000622524
-0.110349	-0.130011	0.0110012
-0.102203	-0.136489	0.0285375
-0.0928029	-0.143025	0.049341
-0.0820338	-0.149439	0.0711542
-0.0698269	-0.155494	0.0920757
-0.0561904	-0.160902	0.11058
-0.0412395	-0.165346	0.125463
-0.0252164	-0.16852	0.135839
-0.00848767	-0.170177	0.141153
0.170177	-0.00848767	0.0474135
0.16852	-0.0252164	0.0477883
0.165346	-0.0412395	0.0477628
0.160902	-0.0561904	0.0459812
0.155494	-0.0698269	0.0413148
0.149439	-0.0820338	0.0334306
0.143025	-0.0928029	0.0230206
0.136489	-0.102203	0.01169
0.130011	-0.110349	0.00181502
0.123719	-0.117379	-0.00354274
0.117379	-0.123719	-0.000673018
0.110349	-0.130011	0.0109598
0.102203	-0.136489	0.0285054
0.0928029	-0.143025	0.0493131
0.0820338	-0.149439	0.0711251
0.0698269	-0.155494	0.0920575
0.0561904	-0.160902	0.110568
0.0412395	-0.165346	0.12545
0.0252164	-0.16852	0.135833
0.00848767	-0.170177	0.141153
0.170177	0.00848767	0.0474025
0.16852	0.0252164	0.0477552
0.165346	0.0412395	0.0477076
0.160902	0.0561904	0.0459042
0.155494	0.0698269	0.0412057
0.149439	0.0820338	0.0332962
0.143025	0.0928029	0.0228572
0.136489	0.102203	0.0114939
0.130011	0.110349	0.00159721
0.123719	0.117379	-0.00379349
0.117379	0.123719	-0.000965782
0.110349	0.130011	0.0106289
0.102203	0.136489	0.0281144
0.0928029	0.143025	0.0488556
0.0820338	0.149439	0.0705782
0.0698269	0.155494	0.0913917
0.0561904	0.160902	0.109747
0.0412395	0.165346	0.124433
0.0252164	0.16852	0.134574
0.00848767	0.170177	0.13961
-0.170177	0.00848767	0.0504384
-0.16852	0.0252164	0.0519145
-0.165346	0.0412395	0.0523913
-0.160902	0.0561904	0.0504089
-0.155494	0.0698269	0.0450583
-0.149439	0.0820338	0.0362933
-0.143025	0.0928029	0.0249967
-0.136489	0.102203	0.0128632
-0.130011	0.110349	0.00232697
-0.123719	0.117379	-0.00358287
-0.117379	0.123719	-0.00118777
-0.110349	0.130011	0.0100091
-0.102203	0.136489	0.0271411
-0.0928029	0.143025	0.0475746
-0.0820338	0.149439	0.0690799
-0.0698269	0.155494	0.089797
-0.0561904	0.160902	0.108209
-0.0412395	0.165346	0.123135
-0.0252164	0.16852	0.133696
-0.00848767	0.170177	0.1393
-0.189976	-0.00948762	-0.0170976
-0.1891	-0.0283325	-0.0181592
-0.187422	-0.0468042	-0.0188997
-0.185072	-0.0647091	-0.0203058
-0.182213	-0.081919	-0.0234038
-0.179012	-0.0983731	-0.028712
-0.17562	-0.114067	-0.0360167
-0.172165	-0.129037	-0.0442744
-0.16874	-0.143344	-0.0514909
-0.165413	-0.157061	-0.054396
-0.157061	-0.165413	-0.0472709
-0.143344	-0.16874	-0.0292915
-0.129037	-0.172165	-0.00423052
-0.114067	-0.17562	0.0239265
-0.0983731	-0.179012	0.05234
-0.081919	-0.182213	0.0788724
-0.0647091	-0.185072	0.101892
-0.0468042	-0.187422	0.120134
-0.0283325	-0.1891	0.132726
-0.00948762	-0.189976	0.139125
0.189976	-0.00948762	-0.0189821
0.1891	-0.0283325	-0.0191366
0.187422	-0.0468042	-0.019429
0.185072	-0.0647091	-0.0206083
0.182213	-0.081919	-0.0235852
0.179012	-0.0983731	-0.0288254
0.17562	-0.114067	-0.0360912
0.172165	-0.129037	-0.0443293
0.16874	-0.143344	-0.0515361
0.165413	-0.157061	-0.0544319
0.157061	-0.165413	-0.0472982
0.143344	-0.16874	-0.02932
0.129037	-0.172165	-0.00425555
0.114067	-0.17562	0.0239053
0.0983731	-0.179012	0.0523176
0.081919	-0.182213	0.0788547
0.0647091	-0.185072	0.10188
0.0468042	-0.187422	0.120128
0.0283325	-0.1891	0.132719
0.00948762	-0.189976	0.139125
0.189976	0.00948762	-0.0189917
0.1891	0.0283325	-0.0191654
0.187422	0.0468042	-0.019477
0.185072	0.0647091	-0.0206754
0.182213	0.081919	-0.0236759
0.179012	0.0983731	-0.0289388
0.17562	0.114067	-0.0362309
